id,title,year,description,genres,rating,num_votes,adult
23535,Class of 1999,1990,"The time is in the future and the youth gang violence is so high that the areas around some schools have become ""free-fire zones"", into which not even the police will venture. When Miles Langford, the head of Kennedy High School, decides to take his school back from the gangs, robotics specialist Dr. Robert Forrest provides ""tactical education units"". These are amazingly human-like androids that have been programmed to teach and are supplied with devastatingly effective solutions to discipline problems. So when the violent, out-of-control students of Kennedy High report for class tomorrow, they're going to get a real education... in staying alive!","['Science Fiction', 'Action']",6.08,264,False
26612,Treasure Island,1990,"Young Jim Hawkins, while running the Benbow Inn with his mother, meets Captain Billy Bones, who dies at the inn while it is beseiged by buccaneers led by Blind Pew. Jim and his mother fight off the attackers and discover Billy Bones' treasure map for which the buccaneers had come. Jim agrees to sail on the S.S. Espaniola with Squire Trelawney and Dr. Livesey to find the treasure on a mysterious isiand. Upon arriving at the island, ship's cook and scaliwag Long John Silver leads a mutiny of crew members who want the treasure for themselves. Jim helps the Squire and Espaniola officers to survive the mutiny and fight back against Silver's men, who have taken over the Espaniola.","['Adventure', 'Family', 'TV Movie']",6.635,152,False
45447,She Shoots Straight,1990,"Hong Kong police officer Mina Kao marries Huang Tsung-Pao, who is a member of a law enforcement dynasty. His father and his many sisters are also officers, and the eldest sister Chia-Ling is one of the highest ranking women in the police department. When a Vietnamese gang begins a rampage through the city, the women must overcome their suspicion of one another to bring the criminals to justice.","['Action', 'Crime']",6.6,32,True
138960,"Look Out, Officer!",1990,"After police officer Piao is murdered, his soul cannot be at rest for his murder has been written off as a suicide. Therefore the heavens send him back to Earth as a spirit to find his 'savior' who will help him clear his name. Hsing, a rookie officer, is the savior and in return for finding Piao's killer, Piao must get him a girlfriend and a promotion.","['Action', 'Comedy', 'Crime', 'Fantasy']",6.378,45,True
11630,3 Men and a Little Lady,1990,"Sylvia's work increasingly takes her away from the three men who help bring up Mary, her daughter. When she decides to move to England and take Mary with her, the three men are heartbroken at losing the two most important women in their lives.","['Family', 'Comedy']",5.871,575,False
38718,Reversal of Fortune,1990,"Wealthy Sunny von Bülow lies brain-dead, husband Claus guilty of attempted murder; but he says he's innocent and hires Alan Dershowitz for his appeal.",['Drama'],6.618,355,False
57104,Encounters of the Spooky Kind II,1990,"Impoverished teahouse worker (and martial-arts student) Abao is engaged to his boss' daughter, Little Chu, and fights to protect her from the lecherous advances of the wealthy but repulsive Master Shi. The two men's romantic rivalry escalates into full-scale supernatural warfare after Shi enlists the aid of a wicked sorcerer, and Abao encounters a benevolent female ghost.","['Action', 'Comedy', 'Fantasy', 'Horror']",5.325,20,True
32669,The Two Jakes,1990,"Real estate developer Jake Berman hires private investigator and war veteran Jake Gittes for some run-of-the-mill matrimonial work. After Berman shoots his wife's lover, who happens to be his business partner, Gittes is drawn into a web of conspiracy and deceit involving the oil reserves beneath Los Angeles. While investigating, Gittes hears a voice from his past that causes him to revisit a traumatic case in Chinatown.","['Crime', 'Drama', 'Mystery', 'Romance']",5.982,272,True
25528,American Ninja 4: The Annihilation,1990,"The two American Ninjas, Joe Armstrong and Sean Davidson, team up to do battle against a terrorist and his band of Ninjas.","['Action', 'Thriller']",5.26,169,True
10169,Men at Work,1990,"Two garbage men find the body of a city councilman in a trash can on their route. With help from a supervisor, the duo must solve the case and find the man's killer while hiding the body from the cops.","['Comedy', 'Crime']",5.68,424,True
8428,Pump Up the Volume,1990,"Mark Hunter, a lonely high school student, uses his shortwave radio to moonlight as the popular pirate DJ ""Hard Harry."" When his show gets blamed for a teen committing suicide, the students clash with high school faculty and the authorities.","['Music', 'Drama']",7.05,401,False
250809,The Unmatchable Match,1990,"Chow is an undercover cop who must befriend former triad kingpin Chan Wai-Man to investigate a brutal diamond heist. It turns out that Chan is innocent of the theft, but not of the fencing of the stolen goods","['Action', 'Crime']",7.3,20,True
119174,Kawashima Yoshiko,1990,"A fictionalized account of the life and death of Kawashima Yoshiko, the last princess of Manchuria and a spy for the Japanese during the Second Sino-Japanese War.","['Crime', 'Drama', 'History', 'Romance', 'War']",7.2,8,True
104586,The Twelve Fairies,1990,"A demonmaster tries to defeat a young priestess who induces archetypal forces in the Chinese zodiac, the twelve animals in the form of her companions. There are monsters, spells, kung fu, and costumes galore for those who appreciate this sort of thing","['Action', 'Fantasy', 'Comedy']",5.625,4,False
9586,The Bonfire of the Vanities,1990,"After his mistress runs over a black teen, a Wall Street hotshot sees his life unravel in the spotlight; A down-and-out reporter breaks the story and opportunists clamber to use it to their advantage.","['Comedy', 'Drama']",5.625,534,False
28090,Maniac Cop 2,1990,"Undead cop Matt Cordell rises from the grave, and is after the criminals who murdered him in prison.","['Action', 'Horror', 'Mystery', 'Thriller']",5.919,264,True
12157,Green Card,1990,"Urban horticulturalist Brontë Mitchell has her eye on a gorgeous apartment, but the building's board will rent it only to a married couple. Georges Fauré, a waiter from France whose visa is expiring, needs to marry an American woman to stay in the country. Their marriage of convenience turns into a burden when they must live together to allay the suspicions of the immigration service, as the polar opposites grate on each other's nerves.","['Comedy', 'Romance', 'Drama']",6.129,537,False
42070,A Wind Named Amnesia,1990,"A wind has swept the Earth taking all the memories from everyone. No one knows who they are, how to speak, or how to use the tools of modern civilization. Two years later, a young man who has been re-educated travels across America on a mysterious journey.","['Animation', 'Drama', 'Science Fiction']",5.929,56,False
11309,Hardware,1990,"Mark 13 is a government-built killing machine programmed with artificial intelligence, able to repair and recharge itself from any energy source. Through a series of coincidences, the cyborg's head ends up in the home of a sculptress as a bizarre Christmas present from her boyfriend. Once inside its new home, the cyborg promptly reconstructs the rest of its body using a variety of household utensils and proceeds to go on a murderous rampage.","['Horror', 'Science Fiction', 'Thriller']",5.9,340,True
45688,Laker Girls,1990,"Three hopefuls — a college grad, a dance teacher from Watts, and an incognito heiress — vie for a spot on the Los Angeles Lakers cheerleading team.","['Drama', 'TV Movie']",6.0,3,False
40359,Lethal Panther,1990,"In a war for gang supremacy, two beautiful female assassins are given the ultimate target - each other.","['Action', 'Thriller']",5.794,17,True
410992,The Fortune Code,1990,"Set in China during the Japanese occupation. A young man breaks out of a POW camp to marry his sweetheart, but finds she is now a spy for the resistance, code-named ""Number 3"". With the help of ""Number 2"" he returns to the camp to find ""Fortune"", an agent who possesses the pass-code to a Swiss bank account with $500 billion intended for the Chinese army.","['Comedy', 'Action']",6.5,8,False
28761,"White Hunter, Black Heart",1990,"Renowned filmmaker John Wilson travels to Africa to direct a new movie, but constantly leaves to hunt elephants and other game, to the dismay of his cast and crew. He eventually becomes obsessed with hunting down and killing one specific elephant.","['Adventure', 'Drama']",6.407,310,False
